Name, Type, Flops-Size, InputFileName, InputSize, NRep, Storage_T, Location1, Location2, Location3, OutPut-Name, Output-Size, NRepOut, OutLoc1, OutLoc2, OutLoc3
Job481,MCSIMULATION,178241142784,inp_481.MCSIMULATION,0,0,0,0, 0, 0,out_481.MCSIMULATION,1073741824,3,SARA,CNAF,IN2P3
Job482,DATASTRIPPING,214748364800,inp_482.DATASTRIPPING,3221225472,3,0,IN2P3,CNAF,CERN,out_482.DATASTRIPPING,1073741824,3,IN2P3,CNAF,RRCKI
Job483,DATARECONSTRUCTION,109521666048,inp_483.DATARECONSTRUCTION,1073741824,2,0,PIC,GRIDKA,0,out_483.DATARECONSTRUCTION,1073741824,3,PIC,IN2P3,GRIDKA
Job484,TURBO,121332826112,inp_484.TURBO,3221225472,2,0,SARA,GRIDKA,0,out_484.TURBO,1073741824,3,PIC,RAL,CERN
Job485,MCSIMULATION,195421011968,inp_485.MCSIMULATION,0,0,0,0, 0, 0,out_485.MCSIMULATION,1073741824,3,RAL,RRCKI,GRIDKA
Job486,DATASTRIPPING,184683593728,inp_486.DATASTRIPPING,3221225472,3,1,CNAF,RRCKI,IN2P3,out_486.DATASTRIPPING,1073741824,3,CERN,SARA,RRCKI
Job487,DATARECONSTRUCTION,200789721088,inp_487.DATARECONSTRUCTION,2147483648,3,0,PIC,RRCKI,CERN,out_487.DATARECONSTRUCTION,1073741824,3,GRIDKA,RAL,CNAF
Job488,DATASTRIPPING,151397597184,inp_488.DATASTRIPPING,3221225472,2,1,CNAF,CERN,0,out_488.DATASTRIPPING,1073741824,3,CERN,GRIDKA,RAL
Job489,MCSIMULATION,214748364800,inp_489.MCSIMULATION,0,0,1,0, 0, 0,out_489.MCSIMULATION,1073741824,3,PIC,RRCKI,GRIDKA
Job490,MCSIMULATION,152471339008,inp_490.MCSIMULATION,0,0,0,0, 0, 0,out_490.MCSIMULATION,1073741824,3,PIC,IN2P3,CERN
Job491,DATARECONSTRUCTION,192199786496,inp_491.DATARECONSTRUCTION,3221225472,3,0,CERN,RRCKI,SARA,out_491.DATARECONSTRUCTION,1073741824,3,IN2P3,CNAF,PIC
Job492,TEST,111669149696,inp_492.TEST,2147483648,3,1,RAL,PIC,SARA,out_492.TEST,1073741824,3,GRIDKA,RAL,PIC
Job493,DATARECONSTRUCTION,183609851904,inp_493.DATARECONSTRUCTION,2147483648,3,1,RRCKI,PIC,CNAF,out_493.DATARECONSTRUCTION,1073741824,3,PIC,RRCKI,CNAF
Job494,MCSIMULATION,155692564480,inp_494.MCSIMULATION,0,0,1,0, 0, 0,out_494.MCSIMULATION,1073741824,3,CERN,RRCKI,SARA
Job495,MCSIMULATION,167503724544,inp_495.MCSIMULATION,0,0,1,0, 0, 0,out_495.MCSIMULATION,1073741824,3,CNAF,GRIDKA,CERN
Job496,DATARECONSTRUCTION,167503724544,inp_496.DATARECONSTRUCTION,3221225472,3,0,GRIDKA,RRCKI,RAL,out_496.DATARECONSTRUCTION,1073741824,3,PIC,GRIDKA,IN2P3
Job497,DATARECONSTRUCTION,173946175488,inp_497.DATARECONSTRUCTION,1073741824,3,0,IN2P3,SARA,CNAF,out_497.DATARECONSTRUCTION,1073741824,3,SARA,IN2P3,GRIDKA
Job498,MCSIMULATION,115964116992,inp_498.MCSIMULATION,0,0,0,0, 0, 0,out_498.MCSIMULATION,1073741824,3,IN2P3,RRCKI,PIC
Job499,DATARECONSTRUCTION,128849018880,inp_499.DATARECONSTRUCTION,3221225472,1,0,CERN,0,0,out_499.DATARECONSTRUCTION,1073741824,3,CERN,RAL,SARA
Job500,MCSIMULATION,143881404416,inp_500.MCSIMULATION,0,0,1,0, 0, 0,out_500.MCSIMULATION,1073741824,3,CNAF,SARA,PIC
Job501,DATASTRIPPING,130996502528,inp_501.DATASTRIPPING,1073741824,2,0,SARA,GRIDKA,0,out_501.DATASTRIPPING,1073741824,3,GRIDKA,RAL,RRCKI
Job502,DATASTRIPPING,139586437120,inp_502.DATASTRIPPING,3221225472,3,0,RAL,CNAF,GRIDKA,out_502.DATASTRIPPING,1073741824,3,PIC,IN2P3,GRIDKA
Job503,DATASTRIPPING,126701535232,inp_503.DATASTRIPPING,2147483648,3,1,SARA,CNAF,PIC,out_503.DATASTRIPPING,1073741824,3,RRCKI,PIC,CNAF
Job504,MCSIMULATION,210453397504,inp_504.MCSIMULATION,0,0,0,0, 0, 0,out_504.MCSIMULATION,1073741824,3,CNAF,PIC,IN2P3
Job505,TEST,171798691840,inp_505.TEST,1073741824,3,1,CERN,RAL,RRCKI,out_505.TEST,1073741824,3,GRIDKA,CNAF,RAL
Job506,DATARECONSTRUCTION,156766306304,inp_506.DATARECONSTRUCTION,2147483648,3,1,CERN,GRIDKA,RAL,out_506.DATARECONSTRUCTION,1073741824,3,GRIDKA,SARA,CERN
Job507,MCSIMULATION,154618822656,inp_507.MCSIMULATION,0,0,0,0, 0, 0,out_507.MCSIMULATION,1073741824,3,CNAF,RAL,CERN
Job508,MCSIMULATION,198642237440,inp_508.MCSIMULATION,0,0,1,0, 0, 0,out_508.MCSIMULATION,1073741824,3,CERN,CNAF,GRIDKA
Job509,DATASTRIPPING,118111600640,inp_509.DATASTRIPPING,1073741824,3,0,RRCKI,CERN,SARA,out_509.DATASTRIPPING,1073741824,3,RAL,CNAF,PIC
Job510,MCRECONSTRUCTION,151397597184,inp_510.MCRECONSTRUCTION,2147483648,3,1,CNAF,PIC,RAL,out_510.MCRECONSTRUCTION,1073741824,3,CNAF,RAL,GRIDKA
Job511,TURBO,192199786496,inp_511.TURBO,2147483648,2,0,PIC,IN2P3,0,out_511.TURBO,1073741824,3,CERN,CNAF,PIC
Job512,TURBO,132070244352,inp_512.TURBO,3221225472,3,1,CERN,RRCKI,IN2P3,out_512.TURBO,1073741824,3,SARA,PIC,GRIDKA
Job513,DATASTRIPPING,185757335552,inp_513.DATASTRIPPING,3221225472,3,0,PIC,CERN,RAL,out_513.DATASTRIPPING,1073741824,3,RAL,RRCKI,CERN
Job514,DATARECONSTRUCTION,208305913856,inp_514.DATARECONSTRUCTION,3221225472,2,1,SARA,RAL,0,out_514.DATARECONSTRUCTION,1073741824,3,RAL,CNAF,IN2P3
Job515,USER,123480309760,inp_515.USER,3221225472,3,1,RRCKI,CERN,GRIDKA,out_515.USER,1073741824,3,RRCKI,PIC,CERN
Job516,DATARECONSTRUCTION,200789721088,inp_516.DATARECONSTRUCTION,3221225472,3,0,CNAF,CERN,RRCKI,out_516.DATARECONSTRUCTION,1073741824,3,SARA,CERN,CNAF
Job517,MCSIMULATION,202937204736,inp_517.MCSIMULATION,0,0,0,0, 0, 0,out_517.MCSIMULATION,1073741824,3,IN2P3,CERN,SARA
Job518,DATASTRIPPING,155692564480,inp_518.DATASTRIPPING,2147483648,1,0,PIC,0,0,out_518.DATASTRIPPING,1073741824,3,SARA,PIC,RAL
Job519,DATASTRIPPING,139586437120,inp_519.DATASTRIPPING,2147483648,3,1,CERN,PIC,GRIDKA,out_519.DATASTRIPPING,1073741824,3,RAL,CERN,CNAF
Job520,DATASTRIPPING,119185342464,inp_520.DATASTRIPPING,2147483648,1,0,RRCKI,0,0,out_520.DATASTRIPPING,1073741824,3,SARA,RAL,PIC
Job521,DATARECONSTRUCTION,140660178944,inp_521.DATARECONSTRUCTION,2147483648,2,0,CNAF,PIC,0,out_521.DATARECONSTRUCTION,1073741824,3,CNAF,SARA,RAL
Job522,TURBO,134217728000,inp_522.TURBO,1073741824,3,1,RAL,CERN,SARA,out_522.TURBO,1073741824,3,SARA,CERN,PIC
Job523,DATASTRIPPING,124554051584,inp_523.DATASTRIPPING,1073741824,1,0,PIC,0,0,out_523.DATASTRIPPING,1073741824,3,RAL,GRIDKA,IN2P3
Job524,MERGE,171798691840,inp_524.MERGE,3221225472,3,1,GRIDKA,IN2P3,RRCKI,out_524.MERGE,1073741824,3,RAL,RRCKI,CERN
Job525,DATARECONSTRUCTION,136365211648,inp_525.DATARECONSTRUCTION,1073741824,2,1,PIC,CNAF,0,out_525.DATARECONSTRUCTION,1073741824,3,SARA,PIC,IN2P3
Job526,MERGE,200789721088,inp_526.MERGE,2147483648,3,0,RRCKI,IN2P3,CNAF,out_526.MERGE,1073741824,3,RRCKI,CERN,CNAF
Job527,DATARECONSTRUCTION,135291469824,inp_527.DATARECONSTRUCTION,3221225472,3,1,IN2P3,CERN,SARA,out_527.DATARECONSTRUCTION,1073741824,3,GRIDKA,IN2P3,SARA
Job528,DATASTRIPPING,168577466368,inp_528.DATASTRIPPING,2147483648,3,0,CNAF,CERN,SARA,out_528.DATASTRIPPING,1073741824,3,CNAF,CERN,PIC
Job529,DATARECONSTRUCTION,181462368256,inp_529.DATARECONSTRUCTION,3221225472,2,0,RAL,SARA,0,out_529.DATARECONSTRUCTION,1073741824,3,CERN,RAL,RRCKI
Job530,MCSIMULATION,143881404416,inp_530.MCSIMULATION,0,0,1,0, 0, 0,out_530.MCSIMULATION,1073741824,3,RAL,GRIDKA,SARA
Job531,WGPRODUCTION,133143986176,inp_531.WGPRODUCTION,1073741824,3,1,IN2P3,PIC,GRIDKA,out_531.WGPRODUCTION,1073741824,3,IN2P3,PIC,SARA
Job532,MCSIMULATION,193273528320,inp_532.MCSIMULATION,0,0,0,0, 0, 0,out_532.MCSIMULATION,1073741824,3,CERN,CNAF,GRIDKA
Job533,MERGE,206158430208,inp_533.MERGE,3221225472,3,1,IN2P3,SARA,CERN,out_533.MERGE,1073741824,3,GRIDKA,RRCKI,RAL
Job534,MCSIMULATION,197568495616,inp_534.MCSIMULATION,0,0,0,0, 0, 0,out_534.MCSIMULATION,1073741824,3,IN2P3,SARA,GRIDKA
Job535,MCSIMULATION,182536110080,inp_535.MCSIMULATION,0,0,1,0, 0, 0,out_535.MCSIMULATION,1073741824,3,CERN,GRIDKA,CNAF
Job536,DATASTRIPPING,167503724544,inp_536.DATASTRIPPING,2147483648,3,0,CNAF,RRCKI,CERN,out_536.DATASTRIPPING,1073741824,3,CNAF,GRIDKA,IN2P3
Job537,DATARECONSTRUCTION,139586437120,inp_537.DATARECONSTRUCTION,2147483648,3,0,CERN,RRCKI,RAL,out_537.DATARECONSTRUCTION,1073741824,3,RAL,GRIDKA,PIC
Job538,MCSIMULATION,163208757248,inp_538.MCSIMULATION,0,0,1,0, 0, 0,out_538.MCSIMULATION,1073741824,3,GRIDKA,IN2P3,RAL
Job539,MCSIMULATION,141733920768,inp_539.MCSIMULATION,0,0,0,0, 0, 0,out_539.MCSIMULATION,1073741824,3,PIC,IN2P3,CNAF
Job540,DATASTRIPPING,147102629888,inp_540.DATASTRIPPING,3221225472,3,1,GRIDKA,SARA,CNAF,out_540.DATASTRIPPING,1073741824,3,CERN,RAL,CNAF
Job541,DATASTRIPPING,147102629888,inp_541.DATASTRIPPING,3221225472,3,1,RAL,PIC,RRCKI,out_541.DATASTRIPPING,1073741824,3,CERN,RRCKI,IN2P3
Job542,TEST,114890375168,inp_542.TEST,3221225472,3,1,SARA,RAL,CERN,out_542.TEST,1073741824,3,GRIDKA,CERN,CNAF
Job543,DATASTRIPPING,112742891520,inp_543.DATASTRIPPING,3221225472,3,1,PIC,CNAF,IN2P3,out_543.DATASTRIPPING,1073741824,3,SARA,IN2P3,RAL
Job544,DATARECONSTRUCTION,200789721088,inp_544.DATARECONSTRUCTION,3221225472,3,1,CNAF,IN2P3,PIC,out_544.DATARECONSTRUCTION,1073741824,3,IN2P3,SARA,RRCKI
Job545,MCSIMULATION,213674622976,inp_545.MCSIMULATION,0,0,0,0, 0, 0,out_545.MCSIMULATION,1073741824,3,CERN,SARA,IN2P3
Job546,MCSIMULATION,175019917312,inp_546.MCSIMULATION,0,0,1,0, 0, 0,out_546.MCSIMULATION,1073741824,3,PIC,SARA,GRIDKA
Job547,TURBO,139586437120,inp_547.TURBO,1073741824,3,0,IN2P3,RRCKI,CERN,out_547.TURBO,1073741824,3,SARA,RRCKI,CNAF
Job548,MERGE,207232172032,inp_548.MERGE,3221225472,3,0,RAL,SARA,IN2P3,out_548.MERGE,1073741824,3,GRIDKA,IN2P3,PIC
Job549,DATARECONSTRUCTION,155692564480,inp_549.DATARECONSTRUCTION,3221225472,3,0,GRIDKA,SARA,IN2P3,out_549.DATARECONSTRUCTION,1073741824,3,CERN,CNAF,GRIDKA
Job550,MCSIMULATION,149250113536,inp_550.MCSIMULATION,0,0,0,0, 0, 0,out_550.MCSIMULATION,1073741824,3,RAL,GRIDKA,CERN
Job551,MCSIMULATION,171798691840,inp_551.MCSIMULATION,0,0,0,0, 0, 0,out_551.MCSIMULATION,1073741824,3,SARA,RAL,CNAF
Job552,DATARECONSTRUCTION,164282499072,inp_552.DATARECONSTRUCTION,3221225472,3,1,GRIDKA,CNAF,RAL,out_552.DATARECONSTRUCTION,1073741824,3,CERN,CNAF,SARA
Job553,DATASTRIPPING,149250113536,inp_553.DATASTRIPPING,1073741824,3,1,CERN,RAL,GRIDKA,out_553.DATASTRIPPING,1073741824,3,RAL,CERN,CNAF
Job554,MCSIMULATION,175019917312,inp_554.MCSIMULATION,0,0,1,0, 0, 0,out_554.MCSIMULATION,1073741824,3,GRIDKA,CERN,SARA
Job555,DATASTRIPPING,187904819200,inp_555.DATASTRIPPING,1073741824,2,0,CNAF,SARA,0,out_555.DATASTRIPPING,1073741824,3,SARA,GRIDKA,RRCKI
Job556,MCSIMULATION,117037858816,inp_556.MCSIMULATION,0,0,0,0, 0, 0,out_556.MCSIMULATION,1073741824,3,SARA,CERN,PIC
Job557,DATASTRIPPING,152471339008,inp_557.DATASTRIPPING,1073741824,3,0,CERN,IN2P3,GRIDKA,out_557.DATASTRIPPING,1073741824,3,GRIDKA,CERN,RRCKI
Job558,WGPRODUCTION,113816633344,inp_558.WGPRODUCTION,2147483648,2,0,RRCKI,IN2P3,0,out_558.WGPRODUCTION,1073741824,3,GRIDKA,CNAF,CERN
Job559,DATARECONSTRUCTION,111669149696,inp_559.DATARECONSTRUCTION,1073741824,3,0,PIC,CNAF,IN2P3,out_559.DATARECONSTRUCTION,1073741824,3,CERN,PIC,CNAF
Job560,DATARECONSTRUCTION,124554051584,inp_560.DATARECONSTRUCTION,2147483648,2,1,PIC,RRCKI,0,out_560.DATARECONSTRUCTION,1073741824,3,SARA,RRCKI,PIC
Job561,MCSIMULATION,150323855360,inp_561.MCSIMULATION,0,0,1,0, 0, 0,out_561.MCSIMULATION,1073741824,3,CNAF,SARA,RAL
Job562,MCSIMULATION,206158430208,inp_562.MCSIMULATION,0,0,0,0, 0, 0,out_562.MCSIMULATION,1073741824,3,SARA,CNAF,RAL
Job563,DATARECONSTRUCTION,127775277056,inp_563.DATARECONSTRUCTION,1073741824,3,1,SARA,CERN,CNAF,out_563.DATARECONSTRUCTION,1073741824,3,PIC,GRIDKA,IN2P3
Job564,MCSIMULATION,175019917312,inp_564.MCSIMULATION,0,0,0,0, 0, 0,out_564.MCSIMULATION,1073741824,3,CNAF,CERN,RRCKI
Job565,DATASTRIPPING,192199786496,inp_565.DATASTRIPPING,3221225472,3,1,RRCKI,CNAF,GRIDKA,out_565.DATASTRIPPING,1073741824,3,CNAF,CERN,SARA
Job566,MCSIMULATION,180388626432,inp_566.MCSIMULATION,0,0,0,0, 0, 0,out_566.MCSIMULATION,1073741824,3,CNAF,RAL,SARA
Job567,MCSIMULATION,182536110080,inp_567.MCSIMULATION,0,0,1,0, 0, 0,out_567.MCSIMULATION,1073741824,3,RRCKI,GRIDKA,PIC
Job568,MCSIMULATION,193273528320,inp_568.MCSIMULATION,0,0,1,0, 0, 0,out_568.MCSIMULATION,1073741824,3,PIC,SARA,RAL
Job569,MERGE,129922760704,inp_569.MERGE,1073741824,3,1,RRCKI,GRIDKA,PIC,out_569.MERGE,1073741824,3,SARA,CERN,GRIDKA
Job570,MCSIMULATION,167503724544,inp_570.MCSIMULATION,0,0,1,0, 0, 0,out_570.MCSIMULATION,1073741824,3,IN2P3,SARA,RAL
Job571,MCSIMULATION,152471339008,inp_571.MCSIMULATION,0,0,1,0, 0, 0,out_571.MCSIMULATION,1073741824,3,GRIDKA,IN2P3,RRCKI
Job572,MCSIMULATION,210453397504,inp_572.MCSIMULATION,0,0,0,0, 0, 0,out_572.MCSIMULATION,1073741824,3,GRIDKA,CERN,RRCKI
Job573,MCSIMULATION,211527139328,inp_573.MCSIMULATION,0,0,0,0, 0, 0,out_573.MCSIMULATION,1073741824,3,GRIDKA,IN2P3,SARA
Job574,MCSIMULATION,168577466368,inp_574.MCSIMULATION,0,0,1,0, 0, 0,out_574.MCSIMULATION,1073741824,3,RAL,SARA,GRIDKA
Job575,DATARECONSTRUCTION,165356240896,inp_575.DATARECONSTRUCTION,2147483648,3,1,IN2P3,SARA,RAL,out_575.DATARECONSTRUCTION,1073741824,3,SARA,IN2P3,RRCKI
Job576,MCRECONSTRUCTION,214748364800,inp_576.MCRECONSTRUCTION,2147483648,3,1,PIC,GRIDKA,IN2P3,out_576.MCRECONSTRUCTION,1073741824,3,RRCKI,GRIDKA,PIC
Job577,DATARECONSTRUCTION,130996502528,inp_577.DATARECONSTRUCTION,3221225472,2,1,CNAF,RAL,0,out_577.DATARECONSTRUCTION,1073741824,3,SARA,PIC,RRCKI
Job578,MCSIMULATION,205084688384,inp_578.MCSIMULATION,0,0,0,0, 0, 0,out_578.MCSIMULATION,1073741824,3,SARA,CNAF,RAL
Job579,DATASTRIPPING,191126044672,inp_579.DATASTRIPPING,2147483648,3,0,RRCKI,CNAF,IN2P3,out_579.DATASTRIPPING,1073741824,3,GRIDKA,PIC,IN2P3
Job580,DATARECONSTRUCTION,191126044672,inp_580.DATARECONSTRUCTION,1073741824,2,1,RAL,PIC,0,out_580.DATARECONSTRUCTION,1073741824,3,CERN,SARA,PIC
Job581,DATARECONSTRUCTION,122406567936,inp_581.DATARECONSTRUCTION,2147483648,3,1,CNAF,RRCKI,IN2P3,out_581.DATARECONSTRUCTION,1073741824,3,RAL,CNAF,GRIDKA
Job582,USER,146028888064,inp_582.USER,3221225472,3,1,CERN,CNAF,RAL,out_582.USER,1073741824,3,GRIDKA,RAL,CERN
Job583,MCSIMULATION,140660178944,inp_583.MCSIMULATION,0,0,1,0, 0, 0,out_583.MCSIMULATION,1073741824,3,IN2P3,RRCKI,RAL
Job584,MCSIMULATION,202937204736,inp_584.MCSIMULATION,0,0,0,0, 0, 0,out_584.MCSIMULATION,1073741824,3,CERN,CNAF,RAL
Job585,DATARECONSTRUCTION,166429982720,inp_585.DATARECONSTRUCTION,3221225472,3,1,IN2P3,RRCKI,GRIDKA,out_585.DATARECONSTRUCTION,1073741824,3,GRIDKA,PIC,SARA
Job586,DATARECONSTRUCTION,119185342464,inp_586.DATARECONSTRUCTION,2147483648,3,0,RAL,RRCKI,PIC,out_586.DATARECONSTRUCTION,1073741824,3,CNAF,RRCKI,GRIDKA
Job587,MCSIMULATION,112742891520,inp_587.MCSIMULATION,0,0,0,0, 0, 0,out_587.MCSIMULATION,1073741824,3,CNAF,CERN,RAL
Job588,DATASTRIPPING,192199786496,inp_588.DATASTRIPPING,2147483648,2,1,CERN,PIC,0,out_588.DATASTRIPPING,1073741824,3,CNAF,CERN,PIC
Job589,DATARECONSTRUCTION,163208757248,inp_589.DATARECONSTRUCTION,2147483648,2,0,PIC,GRIDKA,0,out_589.DATARECONSTRUCTION,1073741824,3,RRCKI,SARA,RAL
Job590,MCSIMULATION,111669149696,inp_590.MCSIMULATION,0,0,1,0, 0, 0,out_590.MCSIMULATION,1073741824,3,IN2P3,CNAF,GRIDKA
Job591,DATASTRIPPING,138512695296,inp_591.DATASTRIPPING,3221225472,2,1,IN2P3,RAL,0,out_591.DATASTRIPPING,1073741824,3,CERN,GRIDKA,RRCKI
Job592,DATARECONSTRUCTION,183609851904,inp_592.DATARECONSTRUCTION,2147483648,3,0,CNAF,RRCKI,GRIDKA,out_592.DATARECONSTRUCTION,1073741824,3,IN2P3,CNAF,SARA
Job593,MCSIMULATION,108447924224,inp_593.MCSIMULATION,0,0,1,0, 0, 0,out_593.MCSIMULATION,1073741824,3,GRIDKA,RAL,PIC
Job594,MCSIMULATION,177167400960,inp_594.MCSIMULATION,0,0,1,0, 0, 0,out_594.MCSIMULATION,1073741824,3,CNAF,RAL,CERN
Job595,MCSIMULATION,214748364800,inp_595.MCSIMULATION,0,0,1,0, 0, 0,out_595.MCSIMULATION,1073741824,3,PIC,RAL,GRIDKA
Job596,DATARECONSTRUCTION,173946175488,inp_596.DATARECONSTRUCTION,2147483648,3,1,RAL,RRCKI,IN2P3,out_596.DATARECONSTRUCTION,1073741824,3,IN2P3,RRCKI,CNAF
Job597,DATASTRIPPING,140660178944,inp_597.DATASTRIPPING,1073741824,3,1,IN2P3,PIC,RRCKI,out_597.DATASTRIPPING,1073741824,3,RAL,GRIDKA,RRCKI
Job598,MCSIMULATION,123480309760,inp_598.MCSIMULATION,0,0,1,0, 0, 0,out_598.MCSIMULATION,1073741824,3,RAL,GRIDKA,IN2P3
Job599,MCSIMULATION,109521666048,inp_599.MCSIMULATION,0,0,1,0, 0, 0,out_599.MCSIMULATION,1073741824,3,PIC,RAL,GRIDKA
Job600,MCSIMULATION,141733920768,inp_600.MCSIMULATION,0,0,0,0, 0, 0,out_600.MCSIMULATION,1073741824,3,SARA,IN2P3,CNAF
Job601,MERGE,191126044672,inp_601.MERGE,3221225472,3,1,CNAF,SARA,RRCKI,out_601.MERGE,1073741824,3,CERN,CNAF,GRIDKA
Job602,MCSIMULATION,193273528320,inp_602.MCSIMULATION,0,0,1,0, 0, 0,out_602.MCSIMULATION,1073741824,3,CNAF,RRCKI,IN2P3
Job603,DATASTRIPPING,208305913856,inp_603.DATASTRIPPING,2147483648,3,0,CNAF,CERN,IN2P3,out_603.DATASTRIPPING,1073741824,3,GRIDKA,RRCKI,CNAF
Job604,MCSIMULATION,146028888064,inp_604.MCSIMULATION,0,0,1,0, 0, 0,out_604.MCSIMULATION,1073741824,3,CNAF,RAL,SARA
Job605,DATASTRIPPING,153545080832,inp_605.DATASTRIPPING,2147483648,3,1,IN2P3,RAL,GRIDKA,out_605.DATASTRIPPING,1073741824,3,GRIDKA,CNAF,RAL
Job606,DATASTRIPPING,213674622976,inp_606.DATASTRIPPING,2147483648,3,0,RRCKI,CERN,IN2P3,out_606.DATASTRIPPING,1073741824,3,PIC,RRCKI,IN2P3
Job607,DATASTRIPPING,200789721088,inp_607.DATASTRIPPING,1073741824,3,0,RAL,PIC,RRCKI,out_607.DATASTRIPPING,1073741824,3,CNAF,IN2P3,SARA
Job608,MCSIMULATION,139586437120,inp_608.MCSIMULATION,0,0,1,0, 0, 0,out_608.MCSIMULATION,1073741824,3,CNAF,RRCKI,GRIDKA
Job609,USER,187904819200,inp_609.USER,3221225472,1,0,RAL,0,0,out_609.USER,1073741824,3,SARA,RRCKI,GRIDKA
Job610,MCSIMULATION,115964116992,inp_610.MCSIMULATION,0,0,0,0, 0, 0,out_610.MCSIMULATION,1073741824,3,IN2P3,PIC,GRIDKA
Job611,DATASTRIPPING,211527139328,inp_611.DATASTRIPPING,3221225472,3,0,CNAF,RAL,GRIDKA,out_611.DATASTRIPPING,1073741824,3,IN2P3,GRIDKA,CERN
Job612,DATARECONSTRUCTION,204010946560,inp_612.DATARECONSTRUCTION,1073741824,3,1,RAL,GRIDKA,PIC,out_612.DATARECONSTRUCTION,1073741824,3,IN2P3,SARA,CNAF
Job613,DATARECONSTRUCTION,172872433664,inp_613.DATARECONSTRUCTION,1073741824,2,1,IN2P3,RAL,0,out_613.DATARECONSTRUCTION,1073741824,3,CERN,CNAF,RAL
Job614,DATASTRIPPING,126701535232,inp_614.DATASTRIPPING,1073741824,3,1,GRIDKA,SARA,PIC,out_614.DATASTRIPPING,1073741824,3,GRIDKA,IN2P3,CNAF
Job615,DATARECONSTRUCTION,159987531776,inp_615.DATARECONSTRUCTION,2147483648,3,1,IN2P3,CNAF,RAL,out_615.DATARECONSTRUCTION,1073741824,3,CNAF,IN2P3,RAL
Job616,MCSIMULATION,173946175488,inp_616.MCSIMULATION,0,0,0,0, 0, 0,out_616.MCSIMULATION,1073741824,3,PIC,SARA,CNAF
Job617,TURBO,202937204736,inp_617.TURBO,2147483648,3,0,RAL,GRIDKA,CERN,out_617.TURBO,1073741824,3,SARA,CNAF,RAL
Job618,MCSIMULATION,146028888064,inp_618.MCSIMULATION,0,0,1,0, 0, 0,out_618.MCSIMULATION,1073741824,3,RRCKI,GRIDKA,CERN
Job619,MERGE,184683593728,inp_619.MERGE,3221225472,1,1,PIC,0,0,out_619.MERGE,1073741824,3,PIC,GRIDKA,IN2P3
Job620,DATARECONSTRUCTION,190052302848,inp_620.DATARECONSTRUCTION,1073741824,3,0,RRCKI,RAL,IN2P3,out_620.DATARECONSTRUCTION,1073741824,3,CERN,CNAF,RAL
Job621,DATASTRIPPING,135291469824,inp_621.DATASTRIPPING,3221225472,3,0,PIC,SARA,CERN,out_621.DATASTRIPPING,1073741824,3,PIC,CERN,IN2P3
Job622,WGPRODUCTION,109521666048,inp_622.WGPRODUCTION,3221225472,3,0,GRIDKA,RAL,RRCKI,out_622.WGPRODUCTION,1073741824,3,CNAF,IN2P3,SARA
Job623,DATASTRIPPING,135291469824,inp_623.DATASTRIPPING,1073741824,3,1,SARA,PIC,RRCKI,out_623.DATASTRIPPING,1073741824,3,RAL,GRIDKA,RRCKI
Job624,DATASTRIPPING,198642237440,inp_624.DATASTRIPPING,3221225472,3,0,CNAF,SARA,RAL,out_624.DATASTRIPPING,1073741824,3,IN2P3,RAL,CNAF
Job625,MERGE,206158430208,inp_625.MERGE,3221225472,3,1,CERN,GRIDKA,PIC,out_625.MERGE,1073741824,3,IN2P3,CNAF,SARA
Job626,MCSIMULATION,132070244352,inp_626.MCSIMULATION,0,0,0,0, 0, 0,out_626.MCSIMULATION,1073741824,3,GRIDKA,SARA,CNAF
Job627,WGPRODUCTION,210453397504,inp_627.WGPRODUCTION,2147483648,3,0,CNAF,RAL,GRIDKA,out_627.WGPRODUCTION,1073741824,3,GRIDKA,RAL,IN2P3
Job628,MCSIMULATION,169651208192,inp_628.MCSIMULATION,0,0,1,0, 0, 0,out_628.MCSIMULATION,1073741824,3,RRCKI,SARA,RAL
Job629,MCSIMULATION,157840048128,inp_629.MCSIMULATION,0,0,1,0, 0, 0,out_629.MCSIMULATION,1073741824,3,PIC,IN2P3,RAL
Job630,MCSIMULATION,137438953472,inp_630.MCSIMULATION,0,0,1,0, 0, 0,out_630.MCSIMULATION,1073741824,3,RRCKI,GRIDKA,RAL
Job631,MCSIMULATION,139586437120,inp_631.MCSIMULATION,0,0,0,0, 0, 0,out_631.MCSIMULATION,1073741824,3,IN2P3,RAL,SARA
Job632,MERGE,172872433664,inp_632.MERGE,3221225472,3,1,IN2P3,PIC,RAL,out_632.MERGE,1073741824,3,CNAF,GRIDKA,CERN
Job633,MCSIMULATION,182536110080,inp_633.MCSIMULATION,0,0,0,0, 0, 0,out_633.MCSIMULATION,1073741824,3,PIC,RRCKI,RAL
Job634,MCSIMULATION,199715979264,inp_634.MCSIMULATION,0,0,0,0, 0, 0,out_634.MCSIMULATION,1073741824,3,RRCKI,CERN,GRIDKA
Job635,MCSIMULATION,110595407872,inp_635.MCSIMULATION,0,0,1,0, 0, 0,out_635.MCSIMULATION,1073741824,3,RRCKI,RAL,SARA
Job636,USER,213674622976,inp_636.USER,1073741824,3,1,SARA,GRIDKA,IN2P3,out_636.USER,1073741824,3,SARA,GRIDKA,RAL
Job637,MCSIMULATION,201863462912,inp_637.MCSIMULATION,0,0,0,0, 0, 0,out_637.MCSIMULATION,1073741824,3,RRCKI,RAL,IN2P3
